z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
15.52288033579952,2.1705816906413933,0.7765880813196606,0.05276131492400916,3.7744370575655486
15.596274569065711,2.051617555735065,0.8775271534357939,-0.05894206682525254,3.772735733904379
15.669668802331904,1.9271925163828807,0.9498907625451365,-0.34994390706347334,3.7060029539814225
15.743063035598095,1.8105897296174465,0.9684918999842408,-0.3433600132963587,3.5575339114200015
15.816457268864287,1.7062323042400003,0.9240028747095437,-0.1740571858180653,3.3346525084575505
15.889851502130478,1.6105526804514507,0.8322623295861785,-0.22066708346846073,3.1537804107941354
15.96324573539667,1.5157513175833746,0.7347131945909853,-0.4213959605277813,2.8375949777545513
16.03663996866286,1.415801500892642,0.6794003144621205,-0.3213413033867666,2.5038789622149076
16.110034201929054,1.314294204266719,0.67991122990103,0.017782521332304797,2.553663484245039
16.183428435195246,1.2256814553943818,0.7063052824067166,-0.02678999580306318,2.8557954593885992
16.256822668461435,1.1642217211267178,0.73256836217148,-0.2961626453561729,3.037817612865949
16.330216901727628,1.1323358511563797,0.7518245887426144,-0.8193115736606731,3.1125270924161024
16.40361113499382,1.12204971539762,0.7535338896724431,-1.0092592703006478,3.0746266687773924
16.47700536826001,1.1255034815966674,0.728574416400736,-0.8537635237428314,2.8980954933980554
16.550399601526202,1.141631565809208,0.6856580059502707,-0.5326625844626681,2.5844234602928453
16.623793834792394,1.171427842014219,0.6474962307397203,-0.2616568958211669,2.3473360753773918
16.697188068058587,1.2088860855014123,0.6402937270348535,-0.12800933793822344,2.3079698807590723
16.770582301324776,1.2433105287172124,0.6709690444136133,-0.33780219490049074,2.41542444370492
16.84397653459097,1.2705706321965202,0.7169983529048823,-0.5619396538900919,2.7762243295449482
16.91737076785716,1.2959844717180635,0.7562439174063319,-0.47987411464664026,3.0666144597034988
16.990765001123354,1.3275434983251035,0.7911881733422801,-0.16715245568355294,3.2510786957440008
17.064159234389543,1.3726172203877742,0.834423589329332,-0.027405425086042438,3.3146551996707405
17.137553467655735,1.4376528580933443,0.8788443465071422,-0.1441842002138409,3.3004517053468874
17.210947700921928,1.5212157982527124,0.9034788247264922,0.02230646024433865,3.278665956916958
17.28434193418812,1.6061310116247511,0.9011456511597308,-0.03404778096291591,3.130315232099331
17.35773616745431,1.662984539142371,0.8864871670862674,-0.2640491806059155,2.872960053451498
17.4311304007205,1.6610588812538503,0.8823649964498661,-0.6553155728717224,2.791381774095526
17.504524633986694,1.575369493284536,0.8953152543542892,-1.0642188895467206,2.8565719056940897
17.577918867252883,1.3903250465566377,0.9035482070816186,-1.3712970764850725,2.81726072609608
17.651313100519076,1.10313201593049,0.8777916632941276,-1.4516400973163341,2.608696016824265
17.72470733378527,0.7261788881039226,0.8080675489554536,-1.2733035641558847,2.1990230981194405
17.79810156705146,0.2900207889537677,0.7055890032269255,-1.052225937136179,1.5976596254989772
17.87149580031765,-0.1566119360832038,0.5961518170949174,-0.9909119893580091,1.0343671664865877
17.944890033583842,-0.5577437364978698,0.5308378887152742,-1.4588631385262754,0.5674723595661079
18.018284266850035,-0.8681231594255063,0.5678174514119769,-1.95491757655719,0.35302916040001564
18.091678500116227,-1.0641990764255933,0.682585359412239,-2.4163958336996765,0.704707129529498
18.165072733382416,-1.1394500156113352,0.8001735073539248,-2.574086165376246,0.9798708799395048
18.23846696664861,-1.0889674504653173,0.8886486649184259,-2.917175448918716,1.2763515689650955
18.3118611999148,-0.9002599260649553,0.9575096595179111,-3.115908582650245,1.704004783052289
18.38525543318099,-0.5656620247047537,1.0117806246601628,-3.097155530977016,2.0728768268157203
18.458649666447183,-0.10560563031258803,1.0389679270463554,-2.803328548124509,2.3470211696798366
18.532043899713376,0.42622855522805636,1.0295981404945762,-2.1925978872216683,2.5142901139182583
18.605438132979568,0.9673674590124925,0.987681301496296,-1.313502380114808,2.6912653150943378
18.678832366245757,1.4769318620372867,0.9243191236967953,-0.2811938124335287,3.27959046611859
18.75222659951195,1.94257048083534,0.8505520196320422,0.11702050451156806,3.7013666817591124
18.825620832778142,2.3648504521552,0.7765116589127438,0.48814035001448786,3.984924455596435
18.899015066044335,2.7416172351995423,0.706439047967531,1.0122353400684125,4.160611993260801
18.972409299310524,3.0643119935162764,0.6388338022793731,1.6334892720600733,4.252255309610632
19.045803532576716,3.322777380596198,0.5771529101972499,2.1428961960863258,4.2778354062061394
19.11919776584291,3.512348122347967,0.5269396679377542,2.4308229811376374,4.248296429540025
19.1925919991091,3.6385627054628507,0.4869358179553196,2.5194842685202747,4.378152553417955
19.26598623237529,3.7154277247584373,0.45326715483751717,2.515369615033041,4.471630031130796
19.339380465641483,3.7568216518193815,0.42418597642751593,2.6279331204544234,4.489770798366377
19.412774698907675,3.7690135657533395,0.40625347750582136,2.771100951852716,4.516354345430748
19.486168932173864,3.753143167156773,0.4172017336311392,2.7629314826224425,4.477416134037544
